year,source_ISO,target_ISO,category,value,data,start,end
2020,AUT,SWE,C2,7,talent,"[13.3333, 47.3333]","[15.0, 62.0]"
2020,IRL,ISR,C2,17,talent,"[-8.0, 53.0]","[34.75, 31.5]"
2020,USA,RWA,C2,196,talent,"[-97.0, 38.0]","[30.0, -2.0]"
2020,GEO,ITA,C2,3,talent,"[43.5, 42.0]","[12.8333, 42.8333]"
2020,BEN,NGA,C2,3,talent,"[2.25, 9.5]","[8.0, 10.0]"
2020,VNM,KOR,C2,3,talent,"[106.0, 16.0]","[127.5, 37.0]"
2020,BEL,EST,C2,1,talent,"[4.0, 50.8333]","[26.0, 59.0]"
2020,GBR,ZAF,C2,118,talent,"[-2.0, 54.0]","[24.0, -29.0]"
2020,SGP,THA,C2,15,talent,"[103.8, 1.3667]","[100.0, 15.0]"
2020,CHL,ZAF,C2,1,talent,"[-71.0, -30.0]","[24.0, -29.0]"
2020,THA,GHA,C2,2,talent,"[100.0, 15.0]","[-2.0, 8.0]"
2020,IDN,NPL,C2,1,talent,"[120.0, -5.0]","[84.0, 28.0]"
2020,CAN,LBY,C2,1,talent,"[-95.0, 60.0]","[17.0, 25.0]"
2020,IND,NPL,C2,1,talent,"[77.0, 20.0]","[84.0, 28.0]"
2020,BGD,FIN,C2,1,talent,"[90.0, 24.0]","[26.0, 64.0]"
2020,VNM,IND,C2,4,talent,"[106.0, 16.0]","[77.0, 20.0]"
2020,EGY,YEM,C2,2,talent,"[30.0, 27.0]","[48.0, 15.0]"
2020,JPN,LKA,C2,2,talent,"[138.0, 36.0]","[81.0, 7.0]"
2020,PAK,SWE,C2,14,talent,"[70.0, 30.0]","[15.0, 62.0]"
2020,ETH,BIH,C2,2,talent,"[38.0, 8.0]","[18.0, 44.0]"
2020,MDV,UGA,C2,1,talent,"[73.0, 3.25]","[32.0, 1.0]"
2020,IRL,AUS,C2,39,talent,"[-8.0, 53.0]","[133.0, -27.0]"
2020,LBN,VNM,C2,1,talent,"[35.8333, 33.8333]","[106.0, 16.0]"
2020,SWE,ETH,C2,4,talent,"[15.0, 62.0]","[38.0, 8.0]"
2020,IRN,BRA,C2,2,talent,"[53.0, 32.0]","[-55.0, -10.0]"
2020,BRA,WSM,C2,1,talent,"[-55.0, -10.0]","[-172.3333, -13.5833]"
2020,USA,AUT,C2,124,talent,"[-97.0, 38.0]","[13.3333, 47.3333]"
2020,PRT,ISR,C2,32,talent,"[-8.0, 39.5]","[34.75, 31.5]"
2020,BLR,KOR,C2,3,talent,"[28.0, 53.0]","[127.5, 37.0]"
2020,ETH,PRT,C2,2,talent,"[38.0, 8.0]","[-8.0, 39.5]"
2020,CAN,FRA,C2,115,talent,"[-95.0, 60.0]","[2.0, 46.0]"
2020,BHR,DEU,C2,2,talent,"[50.55, 26.0]","[9.0, 51.0]"
2020,VNM,ROU,C2,1,talent,"[106.0, 16.0]","[25.0, 46.0]"
2020,USA,BMU,C2,3,talent,"[-97.0, 38.0]","[-64.75, 32.3333]"
2020,LTU,SVK,C2,1,talent,"[24.0, 56.0]","[19.5, 48.6667]"
2020,CYP,IRL,C2,1,talent,"[33.0, 35.0]","[-8.0, 53.0]"
2020,DEU,JOR,C2,2,talent,"[9.0, 51.0]","[36.0, 31.0]"
2020,EST,DNK,C2,2,talent,"[26.0, 59.0]","[10.0, 56.0]"
2020,COL,FRA,C2,5,talent,"[-72.0, 4.0]","[2.0, 46.0]"
2020,ISR,BFA,C2,1,talent,"[34.75, 31.5]","[-2.0, 13.0]"
2020,CAN,ARE,C2,3,talent,"[-95.0, 60.0]","[54.0, 24.0]"
2020,GBR,JPN,C2,354,talent,"[-2.0, 54.0]","[138.0, 36.0]"
2020,ARG,NZL,C2,2,talent,"[-64.0, -34.0]","[174.0, -41.0]"
2020,TWN,JPN,C2,19,talent,"[121.0, 23.5]","[138.0, 36.0]"
2020,USA,TJK,C2,10,talent,"[-97.0, 38.0]","[71.0, 39.0]"
2020,KOR,COL,C2,2,talent,"[127.5, 37.0]","[-72.0, 4.0]"
2020,PAK,NOR,C2,3,talent,"[70.0, 30.0]","[10.0, 62.0]"
2020,CAN,ZWE,C2,1,talent,"[-95.0, 60.0]","[30.0, -20.0]"
2020,ROU,CHN,C2,267,talent,"[25.0, 46.0]","[105.0, 35.0]"
2020,PHL,VNM,C2,1,talent,"[122.0, 13.0]","[106.0, 16.0]"
2020,NZL,ARE,C2,2,talent,"[174.0, -41.0]","[54.0, 24.0]"
2020,GBR,NPL,C2,3,talent,"[-2.0, 54.0]","[84.0, 28.0]"
2020,THA,KNA,C2,2,talent,"[100.0, 15.0]","[-62.75, 17.3333]"
2020,CHL,CHE,C2,1,talent,"[-71.0, -30.0]","[8.0, 47.0]"
2020,DNK,KEN,C2,4,talent,"[10.0, 56.0]","[38.0, 1.0]"
2020,TUN,CHN,C2,1,talent,"[9.0, 34.0]","[105.0, 35.0]"
2020,NZL,CHE,C2,4,talent,"[174.0, -41.0]","[8.0, 47.0]"
2020,GBR,JEY,C2,2,talent,"[-2.0, 54.0]","[-2.13, 49.21]"
2020,USA,ISR,C2,437,talent,"[-97.0, 38.0]","[34.75, 31.5]"
2020,ISL,CHE,C2,3,talent,"[-18.0, 65.0]","[8.0, 47.0]"
2020,LKA,CHL,C2,1,talent,"[81.0, 7.0]","[-71.0, -30.0]"
2020,CHE,BGD,C2,2,talent,"[8.0, 47.0]","[90.0, 24.0]"
2020,CAN,NPL,C2,4,talent,"[-95.0, 60.0]","[84.0, 28.0]"
2020,USA,NCL,C2,1,talent,"[-97.0, 38.0]","[165.5, -21.5]"
2020,PAK,AUT,C2,1,talent,"[70.0, 30.0]","[13.3333, 47.3333]"
2020,BWA,ZAF,C2,4,talent,"[24.0, -22.0]","[24.0, -29.0]"
2020,CMR,IND,C2,7,talent,"[12.0, 6.0]","[77.0, 20.0]"
2020,ZAF,HKG,C2,1,talent,"[24.0, -29.0]","[114.1667, 22.25]"
2020,GBR,LVA,C2,7,talent,"[-2.0, 54.0]","[25.0, 57.0]"
2020,JPN,ETH,C2,4,talent,"[138.0, 36.0]","[38.0, 8.0]"
2020,BGD,ROU,C2,19,talent,"[90.0, 24.0]","[25.0, 46.0]"
2020,GEO,IND,C2,1,talent,"[43.5, 42.0]","[77.0, 20.0]"
2020,SWE,RWA,C2,2,talent,"[15.0, 62.0]","[30.0, -2.0]"
2020,ESP,LBN,C2,1,talent,"[-4.0, 40.0]","[35.8333, 33.8333]"
2020,CHE,SVK,C2,13,talent,"[8.0, 47.0]","[19.5, 48.6667]"
2020,SGP,QAT,C2,3,talent,"[103.8, 1.3667]","[51.25, 25.5]"
2020,USA,CRI,C2,8,talent,"[-97.0, 38.0]","[-84.0, 10.0]"
2020,DEU,GRC,C2,26,talent,"[9.0, 51.0]","[22.0, 39.0]"
2020,BDI,AUS,C2,1,talent,"[30.0, -3.5]","[133.0, -27.0]"
2020,RUS,SVK,C2,10,talent,"[100.0, 60.0]","[19.5, 48.6667]"
2020,SWE,ISL,C2,3,talent,"[15.0, 62.0]","[-18.0, 65.0]"
2020,EST,USA,C2,14,talent,"[26.0, 59.0]","[-97.0, 38.0]"
2020,SRB,PRT,C2,6,talent,"[21.0, 44.0]","[-8.0, 39.5]"
2020,PAK,SVN,C2,1,talent,"[70.0, 30.0]","[15.0, 46.0]"
2020,BRA,CUB,C2,1,talent,"[-55.0, -10.0]","[-80.0, 21.5]"
2020,AUT,FRA,C2,24,talent,"[13.3333, 47.3333]","[2.0, 46.0]"
2020,HRV,ITA,C2,5,talent,"[15.5, 45.1667]","[12.8333, 42.8333]"
2020,UGA,BWA,C2,1,talent,"[32.0, 1.0]","[24.0, -22.0]"
2020,PRT,THA,C2,1,talent,"[-8.0, 39.5]","[100.0, 15.0]"
2020,KWT,EST,C2,1,talent,"[47.6581, 29.3375]","[26.0, 59.0]"
2020,IRN,SWE,C2,16,talent,"[53.0, 32.0]","[15.0, 62.0]"
2020,LUX,RUS,C2,1,talent,"[6.1667, 49.75]","[100.0, 60.0]"
2020,ISR,VNM,C2,1,talent,"[34.75, 31.5]","[106.0, 16.0]"
2020,ESP,ARE,C2,2,talent,"[-4.0, 40.0]","[54.0, 24.0]"
2020,USA,SRB,C2,19,talent,"[-97.0, 38.0]","[21.0, 44.0]"
2020,AUS,LVA,C2,1,talent,"[133.0, -27.0]","[25.0, 57.0]"
2020,CHN,IND,C2,174,talent,"[105.0, 35.0]","[77.0, 20.0]"
2020,SWE,CZE,C3,6,talent,"[15.0, 62.0]","[15.5, 49.75]"
2020,RUS,RWA,C3,1,talent,"[100.0, 60.0]","[30.0, -2.0]"
2020,CZE,QAT,C3,1,talent,"[15.5, 49.75]","[51.25, 25.5]"
2020,BEL,CHE,C3,52,talent,"[4.0, 50.8333]","[8.0, 47.0]"
2020,CHN,PRT,C3,722,talent,"[105.0, 35.0]","[-8.0, 39.5]"
2020,MDV,SAU,C3,2,talent,"[73.0, 3.25]","[45.0, 25.0]"
2020,ECU,ESP,C3,2,talent,"[-77.5, -2.0]","[-4.0, 40.0]"
2020,IRQ,SWE,C3,2,talent,"[44.0, 33.0]","[15.0, 62.0]"
2020,GRC,BRA,C3,37,talent,"[22.0, 39.0]","[-55.0, -10.0]"
2020,MNE,PHL,C3,1,talent,"[19.0, 42.0]","[122.0, 13.0]"
2020,AUS,USA,C3,1935,talent,"[133.0, -27.0]","[-97.0, 38.0]"
2020,KAZ,ITA,C3,2,talent,"[68.0, 48.0]","[12.8333, 42.8333]"
2020,CAN,CHN,C3,1321,talent,"[-95.0, 60.0]","[105.0, 35.0]"
2020,EGY,MEX,C3,1,talent,"[30.0, 27.0]","[-102.0, 23.0]"
2020,IND,ITA,C3,45,talent,"[77.0, 20.0]","[12.8333, 42.8333]"
2020,KOR,MEX,C3,2,talent,"[127.5, 37.0]","[-102.0, 23.0]"
2020,ESP,PSE,C3,70,talent,"[-4.0, 40.0]","[35.25, 32.0]"
2020,GEO,FIN,C3,1,talent,"[43.5, 42.0]","[26.0, 64.0]"
2020,ZMB,GBR,C3,4,talent,"[30.0, -15.0]","[-2.0, 54.0]"
2020,KOR,LAO,C3,2,talent,"[127.5, 37.0]","[105.0, 18.0]"
2020,GRC,QAT,C3,2,talent,"[22.0, 39.0]","[51.25, 25.5]"
2020,SAU,SRB,C3,1,talent,"[45.0, 25.0]","[21.0, 44.0]"
2020,KEN,BHR,C3,7,talent,"[38.0, 1.0]","[50.55, 26.0]"
2020,SWE,BGD,C3,5,talent,"[15.0, 62.0]","[90.0, 24.0]"
2020,EGY,IDN,C3,7,talent,"[30.0, 27.0]","[120.0, -5.0]"
2020,BEL,MOZ,C3,2,talent,"[4.0, 50.8333]","[35.0, -18.25]"
2020,ARE,PRT,C3,3,talent,"[54.0, 24.0]","[-8.0, 39.5]"
2020,NLD,COL,C3,1,talent,"[5.75, 52.5]","[-72.0, 4.0]"
2020,BGR,ZAF,C3,4,talent,"[25.0, 43.0]","[24.0, -29.0]"
2020,KEN,COG,C3,1,talent,"[38.0, 1.0]","[15.0, -1.0]"
2020,PHL,ITA,C3,10,talent,"[122.0, 13.0]","[12.8333, 42.8333]"
2020,SAU,BDI,C3,1,talent,"[45.0, 25.0]","[30.0, -3.5]"
2020,TJK,RUS,C3,359,talent,"[71.0, 39.0]","[100.0, 60.0]"
2020,ARE,ETH,C3,1,talent,"[54.0, 24.0]","[38.0, 8.0]"
2020,JPN,LBY,C3,1,talent,"[138.0, 36.0]","[17.0, 25.0]"
2020,MEX,ARE,C3,2,talent,"[-102.0, 23.0]","[54.0, 24.0]"
2020,CHL,ZAF,C3,1,talent,"[-71.0, -30.0]","[24.0, -29.0]"
2020,BGR,AUT,C3,1,talent,"[25.0, 43.0]","[13.3333, 47.3333]"
2020,NLD,RUS,C3,10,talent,"[5.75, 52.5]","[100.0, 60.0]"
2020,IRN,FIN,C3,1,talent,"[53.0, 32.0]","[26.0, 64.0]"
2020,PAN,ITA,C3,1,talent,"[-80.0, 9.0]","[12.8333, 42.8333]"
2020,CHN,MNE,C3,666,talent,"[105.0, 35.0]","[19.0, 42.0]"
2020,GBR,CYP,C3,23,talent,"[-2.0, 54.0]","[33.0, 35.0]"
2020,NZL,HKG,C3,8,talent,"[174.0, -41.0]","[114.1667, 22.25]"
2020,IRL,ITA,C3,13,talent,"[-8.0, 53.0]","[12.8333, 42.8333]"
2020,HKG,RWA,C3,5,talent,"[114.1667, 22.25]","[30.0, -2.0]"
2020,ROU,QAT,C3,3,talent,"[25.0, 46.0]","[51.25, 25.5]"
2020,SWE,NZL,C3,12,talent,"[15.0, 62.0]","[174.0, -41.0]"
2020,MAR,ESP,C3,17,talent,"[-5.0, 32.0]","[-4.0, 40.0]"
2020,AUT,CHN,C3,47,talent,"[13.3333, 47.3333]","[105.0, 35.0]"
2020,CIV,FRA,C3,37,talent,"[-5.0, 8.0]","[2.0, 46.0]"
2020,BDI,COG,C3,1,talent,"[30.0, -3.5]","[15.0, -1.0]"
2020,DNK,IDN,C3,1,talent,"[10.0, 56.0]","[120.0, -5.0]"
2020,BGR,RUS,C3,4,talent,"[25.0, 43.0]","[100.0, 60.0]"
2020,HRV,ESP,C3,2,talent,"[15.5, 45.1667]","[-4.0, 40.0]"
2020,LAO,CHN,C3,45,talent,"[105.0, 18.0]","[105.0, 35.0]"
2020,LKA,AUT,C3,2,talent,"[81.0, 7.0]","[13.3333, 47.3333]"
2020,LBN,FIN,C3,1,talent,"[35.8333, 33.8333]","[26.0, 64.0]"
2020,NPL,GBR,C3,12,talent,"[84.0, 28.0]","[-2.0, 54.0]"
2020,ITA,EGY,C3,5,talent,"[12.8333, 42.8333]","[30.0, 27.0]"
2020,NOR,MYS,C3,1,talent,"[10.0, 62.0]","[112.5, 2.5]"
2020,HKG,MNE,C3,5,talent,"[114.1667, 22.25]","[19.0, 42.0]"
2020,SYR,CAN,C3,1,talent,"[38.0, 35.0]","[-95.0, 60.0]"
2020,NOR,UGA,C3,2,talent,"[10.0, 62.0]","[32.0, 1.0]"
2020,ITA,THA,C3,2,talent,"[12.8333, 42.8333]","[100.0, 15.0]"
2020,LBN,KNA,C3,5,talent,"[35.8333, 33.8333]","[-62.75, 17.3333]"
2020,LBN,AUS,C3,10,talent,"[35.8333, 33.8333]","[133.0, -27.0]"
2020,BRA,IRL,C3,13,talent,"[-55.0, -10.0]","[-8.0, 53.0]"
2020,CZE,VNM,C3,4,talent,"[15.5, 49.75]","[106.0, 16.0]"
2020,IDN,PSE,C3,2,talent,"[120.0, -5.0]","[35.25, 32.0]"
2020,KHM,PAK,C3,1,talent,"[105.0, 13.0]","[70.0, 30.0]"
2020,CHN,BHR,C3,22,talent,"[105.0, 35.0]","[50.55, 26.0]"
2020,IND,UGA,C3,2,talent,"[77.0, 20.0]","[32.0, 1.0]"
2020,BHR,LBN,C3,1,talent,"[50.55, 26.0]","[35.8333, 33.8333]"
2020,KNA,BEL,C3,1,talent,"[-62.75, 17.3333]","[4.0, 50.8333]"
2020,BHR,SDN,C3,1,talent,"[50.55, 26.0]","[30.0, 15.0]"
2020,NOR,VNM,C3,3,talent,"[10.0, 62.0]","[106.0, 16.0]"
2020,CHL,SWE,C3,3,talent,"[-71.0, -30.0]","[15.0, 62.0]"
2020,BEL,TWN,C3,3,talent,"[4.0, 50.8333]","[121.0, 23.5]"
2020,USA,NIC,C3,1,talent,"[-97.0, 38.0]","[-85.0, 13.0]"
2020,EST,CHE,C3,1,talent,"[26.0, 59.0]","[8.0, 47.0]"
2020,RUS,VNM,C3,2,talent,"[100.0, 60.0]","[106.0, 16.0]"
2020,EST,NLD,C3,4,talent,"[26.0, 59.0]","[5.75, 52.5]"
2020,MAR,GRC,C3,3,talent,"[-5.0, 32.0]","[22.0, 39.0]"
2020,ZAF,KOR,C3,2,talent,"[24.0, -29.0]","[127.5, 37.0]"
2020,CHE,JOR,C3,1,talent,"[8.0, 47.0]","[36.0, 31.0]"
2020,GRC,SVN,C3,2,talent,"[22.0, 39.0]","[15.0, 46.0]"
2020,USA,BRA,C3,950,talent,"[-97.0, 38.0]","[-55.0, -10.0]"
2020,TZA,CAN,C3,6,talent,"[35.0, -6.0]","[-95.0, 60.0]"
2020,TUR,CYP,C3,3,talent,"[35.0, 39.0]","[33.0, 35.0]"
2020,MEX,BEN,C3,1,talent,"[-102.0, 23.0]","[2.25, 9.5]"
2020,LUX,CHN,C3,10,talent,"[6.1667, 49.75]","[105.0, 35.0]"
2020,CHE,ISL,C3,28,talent,"[8.0, 47.0]","[-18.0, 65.0]"
2020,JPN,KAZ,C3,1,talent,"[138.0, 36.0]","[68.0, 48.0]"
2020,BEL,COD,C3,1,talent,"[4.0, 50.8333]","[25.0, 0.0]"
2020,ZAF,ARG,C3,3,talent,"[24.0, -29.0]","[-64.0, -34.0]"
2020,ZMB,GHA,C3,1,talent,"[30.0, -15.0]","[-2.0, 8.0]"
2020,EGY,TUR,C3,1,talent,"[30.0, 27.0]","[35.0, 39.0]"
2020,TUN,IND,C3,1,talent,"[9.0, 34.0]","[77.0, 20.0]"
2020,GRC,RUS,C3,12,talent,"[22.0, 39.0]","[100.0, 60.0]"
2020,HKG,POL,C3,1,talent,"[114.1667, 22.25]","[20.0, 52.0]"
2020,PHL,PAN,C3,1,talent,"[122.0, 13.0]","[-80.0, 9.0]"
2020,IRL,ROU,C3,1,talent,"[-8.0, 53.0]","[25.0, 46.0]"
2020,OMN,TUN,C3,1,talent,"[57.0, 21.0]","[9.0, 34.0]"
2020,EGY,LBN,C3,2,talent,"[30.0, 27.0]","[35.8333, 33.8333]"
2020,HKG,AUS,C3,46,talent,"[114.1667, 22.25]","[133.0, -27.0]"
2020,JPN,ETH,C3,12,talent,"[138.0, 36.0]","[38.0, 8.0]"
2020,IRN,CHN,C3,763,talent,"[53.0, 32.0]","[105.0, 35.0]"
2020,RUS,ZAF,all,12,talent,"[100.0, 60.0]","[24.0, -29.0]"
2020,ARG,IND,all,5,talent,"[-64.0, -34.0]","[77.0, 20.0]"
2020,SGP,MYS,all,31,talent,"[103.8, 1.3667]","[112.5, 2.5]"
2020,ITA,RWA,all,1,talent,"[12.8333, 42.8333]","[30.0, -2.0]"
2020,MOZ,MNE,all,1,talent,"[35.0, -18.25]","[19.0, 42.0]"
2020,THA,CAN,all,60,talent,"[100.0, 15.0]","[-95.0, 60.0]"
2020,FIN,SVK,all,7,talent,"[26.0, 64.0]","[19.5, 48.6667]"
2020,BGD,FIN,all,3,talent,"[90.0, 24.0]","[26.0, 64.0]"
2020,TWN,BRN,all,3,talent,"[121.0, 23.5]","[114.6667, 4.5]"
2020,NLD,KAZ,all,2,talent,"[5.75, 52.5]","[68.0, 48.0]"
2020,DNK,CYM,all,4,talent,"[10.0, 56.0]","[-80.5, 19.5]"
2020,HRV,AUS,all,11,talent,"[15.5, 45.1667]","[133.0, -27.0]"
2020,CYP,QAT,all,1,talent,"[33.0, 35.0]","[51.25, 25.5]"
2020,BRA,FJI,all,2,talent,"[-55.0, -10.0]","[175.0, -18.0]"
2020,AUT,IDN,all,1,talent,"[13.3333, 47.3333]","[120.0, -5.0]"
2020,MLI,NCL,all,1,talent,"[-4.0, 17.0]","[165.5, -21.5]"
2020,HKG,SVK,all,1,talent,"[114.1667, 22.25]","[19.5, 48.6667]"
2020,KEN,COG,all,1,talent,"[38.0, 1.0]","[15.0, -1.0]"
2020,FIN,PRT,all,30,talent,"[26.0, 64.0]","[-8.0, 39.5]"
2020,PRY,KOR,all,2,talent,"[-58.0, -23.0]","[127.5, 37.0]"
2020,HUN,KOR,all,11,talent,"[20.0, 47.0]","[127.5, 37.0]"
2020,ISR,CZE,all,10,talent,"[34.75, 31.5]","[15.5, 49.75]"
2020,PAK,JOR,all,2,talent,"[70.0, 30.0]","[36.0, 31.0]"
2020,MLT,PER,all,1,talent,"[14.5833, 35.8333]","[-76.0, -10.0]"
2020,SVN,SGP,all,1,talent,"[15.0, 46.0]","[103.8, 1.3667]"
2020,RUS,AUS,all,34,talent,"[100.0, 60.0]","[133.0, -27.0]"
2020,FRO,RUS,all,1,talent,"[-7.0, 62.0]","[100.0, 60.0]"
2020,DNK,PAK,all,7,talent,"[10.0, 56.0]","[70.0, 30.0]"
2020,CHN,IRL,all,164,talent,"[105.0, 35.0]","[-8.0, 53.0]"
2020,BEL,JPN,all,67,talent,"[4.0, 50.8333]","[138.0, 36.0]"
2020,PHL,RWA,all,2,talent,"[122.0, 13.0]","[30.0, -2.0]"
2020,BDI,MDV,all,1,talent,"[30.0, -3.5]","[73.0, 3.25]"
2020,BRA,PHL,all,8,talent,"[-55.0, -10.0]","[122.0, 13.0]"
2020,ESP,PRI,all,1,talent,"[-4.0, 40.0]","[-66.5, 18.25]"
2020,AUS,KWT,all,3,talent,"[133.0, -27.0]","[47.6581, 29.3375]"
2020,COL,GBR,all,21,talent,"[-72.0, 4.0]","[-2.0, 54.0]"
2020,TWN,SVN,all,1,talent,"[121.0, 23.5]","[15.0, 46.0]"
2020,LVA,DEU,all,17,talent,"[25.0, 57.0]","[9.0, 51.0]"
2020,UKR,HUN,all,1,talent,"[32.0, 49.0]","[20.0, 47.0]"
2020,DEU,TGO,all,1,talent,"[9.0, 51.0]","[1.1667, 8.0]"
2020,GRC,MAR,all,13,talent,"[22.0, 39.0]","[-5.0, 32.0]"
2020,BRB,TTO,all,1,talent,"[-59.5333, 13.1667]","[-61.0, 11.0]"
2020,NOR,MNE,all,1,talent,"[10.0, 62.0]","[19.0, 42.0]"
2020,YEM,DEU,all,1,talent,"[48.0, 15.0]","[9.0, 51.0]"
2020,MDA,DEU,all,1,talent,"[29.0, 47.0]","[9.0, 51.0]"
2020,MLT,FRA,all,1,talent,"[14.5833, 35.8333]","[2.0, 46.0]"
2020,ROU,BDI,all,1,talent,"[25.0, 46.0]","[30.0, -3.5]"
2020,QAT,PRT,all,7,talent,"[51.25, 25.5]","[-8.0, 39.5]"
2020,THA,ETH,all,9,talent,"[100.0, 15.0]","[38.0, 8.0]"
2020,FRA,IDN,all,5,talent,"[2.0, 46.0]","[120.0, -5.0]"
2020,GBR,BFA,all,5,talent,"[-2.0, 54.0]","[-2.0, 13.0]"
2020,NAM,FIN,all,1,talent,"[17.0, -22.0]","[26.0, 64.0]"
2020,CHL,NCL,all,1,talent,"[-71.0, -30.0]","[165.5, -21.5]"
2020,GRC,POL,all,7,talent,"[22.0, 39.0]","[20.0, 52.0]"
2020,NZL,BEN,all,1,talent,"[174.0, -41.0]","[2.25, 9.5]"
2020,ESP,PHL,all,22,talent,"[-4.0, 40.0]","[122.0, 13.0]"
2020,ZAF,BHS,all,1,talent,"[24.0, -29.0]","[-76.0, 24.25]"
2020,MYS,JPN,all,33,talent,"[112.5, 2.5]","[138.0, 36.0]"
2020,PHL,MAR,all,2,talent,"[122.0, 13.0]","[-5.0, 32.0]"
2020,PRT,BHR,all,1,talent,"[-8.0, 39.5]","[50.55, 26.0]"
2020,PRT,ROU,all,3,talent,"[-8.0, 39.5]","[25.0, 46.0]"
2020,KEN,BEN,all,5,talent,"[38.0, 1.0]","[2.25, 9.5]"
2020,BGR,ZAF,all,5,talent,"[25.0, 43.0]","[24.0, -29.0]"
2020,BRA,BWA,all,1,talent,"[-55.0, -10.0]","[24.0, -22.0]"
2020,CZE,VEN,all,1,talent,"[15.5, 49.75]","[-66.0, 8.0]"
2020,SGP,BRN,all,23,talent,"[103.8, 1.3667]","[114.6667, 4.5]"
2020,ZWE,RUS,all,83,talent,"[30.0, -20.0]","[100.0, 60.0]"
2020,MDV,LBN,all,5,talent,"[73.0, 3.25]","[35.8333, 33.8333]"
2020,CRI,KGZ,all,1,talent,"[-84.0, 10.0]","[75.0, 41.0]"
2020,COL,MEX,all,4,talent,"[-72.0, 4.0]","[-102.0, 23.0]"
2020,TUN,IRQ,all,2,talent,"[9.0, 34.0]","[44.0, 33.0]"
2020,UGA,KEN,all,13,talent,"[32.0, 1.0]","[38.0, 1.0]"
2020,LVA,POL,all,1,talent,"[25.0, 57.0]","[20.0, 52.0]"
2020,MYS,GEO,all,1,talent,"[112.5, 2.5]","[43.5, 42.0]"
2020,UGA,FIN,all,2,talent,"[32.0, 1.0]","[26.0, 64.0]"
2020,MOZ,TWN,all,1,talent,"[35.0, -18.25]","[121.0, 23.5]"
2020,GBR,TWN,all,102,talent,"[-2.0, 54.0]","[121.0, 23.5]"
2020,COL,BRA,all,5,talent,"[-72.0, 4.0]","[-55.0, -10.0]"
2020,AUS,ZMB,all,2,talent,"[133.0, -27.0]","[30.0, -15.0]"
2020,VNM,FIN,all,4,talent,"[106.0, 16.0]","[26.0, 64.0]"
2020,CHN,ARG,all,16,talent,"[105.0, 35.0]","[-64.0, -34.0]"
2020,NOR,NPL,all,1,talent,"[10.0, 62.0]","[84.0, 28.0]"
2020,DNK,HUN,all,8,talent,"[10.0, 56.0]","[20.0, 47.0]"
2020,BOL,ESP,all,1,talent,"[-65.0, -17.0]","[-4.0, 40.0]"
2020,BRB,ITA,all,1,talent,"[-59.5333, 13.1667]","[12.8333, 42.8333]"
2020,SAU,BHR,all,2,talent,"[45.0, 25.0]","[50.55, 26.0]"
2020,PRT,CHN,all,1336,talent,"[-8.0, 39.5]","[105.0, 35.0]"
2020,NZL,LAO,all,4,talent,"[174.0, -41.0]","[105.0, 18.0]"
2020,AUT,HKG,all,6,talent,"[13.3333, 47.3333]","[114.1667, 22.25]"
2020,DNK,ETH,all,10,talent,"[10.0, 56.0]","[38.0, 8.0]"
2020,BRA,CAN,all,279,talent,"[-55.0, -10.0]","[-95.0, 60.0]"
2020,TUR,AZE,all,12,talent,"[35.0, 39.0]","[47.5, 40.5]"
2020,CHE,PSE,all,2,talent,"[8.0, 47.0]","[35.25, 32.0]"
2020,ECU,GRC,all,5,talent,"[-77.5, -2.0]","[22.0, 39.0]"
2020,FRA,IND,all,161,talent,"[2.0, 46.0]","[77.0, 20.0]"
2020,GHA,GEO,all,1,talent,"[-2.0, 8.0]","[43.5, 42.0]"
2020,JPN,EGY,all,75,talent,"[138.0, 36.0]","[30.0, 27.0]"
2020,MNE,EGY,all,1,talent,"[19.0, 42.0]","[30.0, 27.0]"
2020,CMR,KEN,all,4,talent,"[12.0, 6.0]","[38.0, 1.0]"
2020,BGD,KEN,all,12,talent,"[90.0, 24.0]","[38.0, 1.0]"
2020,VEN,CZE,all,1,talent,"[-66.0, 8.0]","[15.5, 49.75]"
2020,USA,SYR,all,5,talent,"[-97.0, 38.0]","[38.0, 35.0]"
2020,CIV,GBR,all,4,talent,"[-5.0, 8.0]","[-2.0, 54.0]"
2020,KHM,IND,all,1,talent,"[105.0, 13.0]","[77.0, 20.0]"
2020,MLI,CMR,all,1,talent,"[-4.0, 17.0]","[12.0, 6.0]"
2020,SVK,QAT,all,4,talent,"[19.5, 48.6667]","[51.25, 25.5]"
2020,CAN,PRT,all,211,talent,"[-95.0, 60.0]","[-8.0, 39.5]"
2020,ARG,JPN,all,15,talent,"[-64.0, -34.0]","[138.0, 36.0]"
2020,SVK,SAU,all,1,talent,"[19.5, 48.6667]","[45.0, 25.0]"
2020,ZAF,UKR,all,1,talent,"[24.0, -29.0]","[32.0, 49.0]"
2020,QAT,JOR,all,5,talent,"[51.25, 25.5]","[36.0, 31.0]"
2020,SGP,LKA,all,2,talent,"[103.8, 1.3667]","[81.0, 7.0]"
2020,BHS,EGY,all,2,talent,"[-76.0, 24.25]","[30.0, 27.0]"
2020,JPN,JOR,all,18,talent,"[138.0, 36.0]","[36.0, 31.0]"
2020,POL,KOR,all,136,talent,"[20.0, 52.0]","[127.5, 37.0]"
2020,IRL,CHL,all,2,talent,"[-8.0, 53.0]","[-71.0, -30.0]"
2020,MAR,LUX,all,2,talent,"[-5.0, 32.0]","[6.1667, 49.75]"
